life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,under-five_deaths,polio,total_expenditure,diphtheria,hiv/aids,gdp,population,thinness_10-19_years,thinness_5-9_years,income_composition_of_resources
63.1,226.0,0,5.8,50.80181435,,0,21.7,0,92.0,3.1,92.0,1.4,555.8185378,144889.0,7.6,7.6,0.501
62.8,225.0,0,5.02,3.841228575,,0,21.1,0,9.0,3.1,92.0,1.5,51.216381,141622.0,7.8,7.8,0.49700000000000005
62.6,224.0,0,5.07,0.0,,0,2.7,0,87.0,8.86,82.0,1.5,,13866.0,8.0,8.1,0.488
74.5,88.0,7,,0.0,98.0,219,65.6,8,97.0,,98.0,0.1,2732.86172,,7.8,7.6,0.845
74.4,88.0,7,0.09,1077.712092,98.0,154,65.6,9,98.0,4.68,98.0,0.1,24575.433999999997,,7.7,7.5,0.841
74.3,89.0,8,0.09,1077.712092,98.0,831,65.6,9,98.0,4.25,98.0,0.1,24934.386140000002,,7.6,7.5,0.83
74.1,9.0,8,0.09,196.3808305,98.0,294,65.6,9,98.0,3.86,98.0,0.1,2533.9462,,7.5,7.4,0.818
73.9,92.0,8,0.09,173.5755595,98.0,362,64.7,9,98.0,3.57,98.0,0.1,2377.74739,,7.4,7.4,0.804
73.7,94.0,8,0.09,1077.712092,98.0,334,63.9,9,98.0,3.49,98.0,0.1,19259.58726,,7.3,7.4,0.792
73.4,97.0,8,0.09,117.92279979999999,98.0,82,63.1,10,98.0,4.9,98.0,0.1,1694.2931,,7.3,7.3,0.787
73.3,98.0,9,0.09,15.50666857,98.0,158,62.4,10,98.0,3.1,98.0,0.1,237.83234,,7.2,7.3,0.779
73.2,99.0,9,0.1,1077.712092,96.0,831,61.6,10,96.0,3.49,96.0,0.1,16472.1665,,7.2,7.3,0.773
73.2,1.0,9,0.08,1077.712092,96.0,807,6.9,10,96.0,3.55,96.0,0.1,15334.66994,,7.2,7.3,0.767
73.1,11.0,9,0.05,1077.712092,97.0,373,6.2,10,96.0,3.42,96.0,0.1,13739.82945,,7.2,7.3,0.7609999999999999
73.1,12.0,9,0.06,816.4795082,96.0,831,59.4,11,96.0,3.58,96.0,0.1,11138.8746,,7.2,7.3,0.754
73.0,13.0,9,0.05,832.3688708,95.0,831,58.5,11,95.0,4.2,95.0,0.1,9567.458284999999,,7.2,7.3,0.747
72.9,15.0,10,0.05,688.0972667000001,97.0,311,57.7,11,95.0,4.28,95.0,0.1,8655.311531,,7.3,7.3,0.745
72.8,17.0,10,0.05,710.4952397000001,95.0,155,56.9,12,97.0,4.49,97.0,0.1,8643.4944,,7.3,7.3,0.742
72.6,11.0,10,0.05,782.1799815,93.0,0,56.2,12,95.0,4.24,95.0,0.1,9126.954276999999,,7.3,7.4,0.737
66.7,188.0,19,,0.0,89.0,58,24.3,26,85.0,,89.0,0.3,98.7256145,14976994.0,9.5,9.3,0.491
66.4,192.0,19,0.26,12.80528533,89.0,32,23.8,27,85.0,4.66,89.0,0.3,152.443873,14546111.0,9.7,9.5,0.483
66.0,196.0,20,0.26,11.8385319,92.0,17,23.2,28,89.0,4.51,92.0,0.3,148.912351,141232.0,9.9,9.7,0.474
65.6,2.0,20,0.28,10.20659464,91.0,46,22.7,29,83.0,4.31,91.0,0.4,136.4518,1373513.0,1.0,9.9,0.46299999999999997
64.9,26.0,20,0.32,1.4310516640000002,92.0,18,22.2,31,89.0,4.42,92.0,0.4,18.25321,13391.0,1.2,1.1,0.455
64.3,212.0,21,0.28,1.020071763,89.0,428,21.7,32,76.0,4.62,89.0,0.4,11.631377,12916229.0,1.4,1.3,0.449
63.5,219.0,21,0.3,1.177477677,86.0,831,21.2,33,83.0,4.81,86.0,0.5,12.566464,1255917.0,1.6,1.5,0.444
62.8,225.0,22,0.28,1.08833088,88.0,6,2.8,34,87.0,4.94,88.0,0.6,11.336780000000001,1223957.0,1.8,1.7,0.435
62.1,23.0,22,0.32,8.309152927000001,94.0,11,2.3,36,93.0,4.72,94.0,0.7,95.3978522,11873557.0,11.0,1.9,0.425
61.3,236.0,23,0.34,10.43022617,89.0,3,19.9,38,89.0,5.44,89.0,0.7,89.838296,11556763.0,11.2,11.1,0.42200000000000004
65.0,242.0,23,0.33,96.03725103,84.0,0,19.5,40,84.0,5.35,84.0,0.7,773.8698713,11251266.0,11.4,11.3,0.415
59.7,247.0,24,0.35,66.02236299,55.0,31,19.1,42,87.0,5.68,87.0,0.7,733.581811,1955944.0,11.6,11.5,0.408
59.0,251.0,25,0.33,62.21977893,,831,18.7,44,73.0,5.4,73.0,0.7,642.7663113,16799.0,11.8,11.7,0.401
58.4,252.0,25,0.36,49.73511396,,831,18.3,47,6.0,5.6,6.0,0.7,513.2622700000001,1396861.0,12.0,11.9,0.397
57.9,251.0,26,0.34,6.064221202000001,,831,17.9,49,49.0,4.98,52.0,0.6,481.287397,1134497.0,12.1,12.1,0.381
57.5,25.0,27,0.29,5.397368532000001,,831,17.5,50,49.0,4.63,52.0,0.5,473.45338,988452.0,12.3,12.3,0.37799999999999995
75.6,121.0,1,,0.0,94.0,383,6.0,1,95.0,,95.0,0.1,5237.255334,795383.0,2.0,2.0,0.775
75.4,123.0,1,9.09,8.617208431,92.0,37,59.4,1,93.0,3.1,93.0,0.1,62.173221,713576.0,2.1,2.1,0.7709999999999999
75.3,122.0,1,9.16,880.6403367,91.0,1,58.9,1,97.0,3.1,95.0,0.1,6353.826383,7164132.0,2.1,2.1,0.7659999999999999
74.9,126.0,1,9.38,742.5109709,97.0,0,58.3,1,93.0,9.89,91.0,0.1,5659.3824,719977.0,2.1,2.1,0.767
74.6,127.0,1,9.56,915.3190791000001,94.0,370,57.7,1,94.0,9.72,94.0,0.1,6423.291783,723499.0,2.2,2.2,0.757
74.4,128.0,1,9.65,774.4396617000001,89.0,20,57.0,1,91.0,3.1,91.0,0.1,5411.87744,7291436.0,2.2,2.3,0.755
74.1,131.0,1,9.85,820.8109097999999,93.0,1,56.4,1,97.0,9.9,95.0,0.1,5821.35397,73287.0,2.3,2.3,0.754
74.0,132.0,1,9.54,96.33237912,93.0,2,55.8,1,95.0,3.1,95.0,0.1,671.773913,735222.0,2.3,2.4,0.7490000000000001
73.8,132.0,1,9.3,772.8700352999999,99.0,201,55.1,1,93.0,3.1,94.0,0.1,5458.121718,7381579.0,2.4,2.4,0.743
73.6,133.0,1,8.58,541.8243468,93.0,2,54.5,1,97.0,8.99,92.0,0.1,4129.758741,7411569.0,2.5,2.5,0.7390000000000001
73.0,135.0,1,9.6,503.11159469999996,65.0,2,53.9,1,98.0,8.7,98.0,0.1,3528.1318,744769.0,2.5,2.6,0.73
73.0,134.0,1,7.42,462.7076756,89.0,11,53.3,1,96.0,8.24,88.0,0.1,3331.228766,7463157.0,2.6,2.6,0.72
73.0,134.0,1,7.25,389.75152119999996,,15,52.8,1,89.0,8.13,89.0,0.1,2832.49652,748591.0,2.7,2.7,0.715
72.9,133.0,1,6.95,292.6142378,,63,52.2,1,95.0,8.9,95.0,0.1,2149.9944,7496522.0,2.7,2.8,0.715
73.1,135.0,1,7.53,222.5065705,,35,51.7,1,93.0,6.89,93.0,0.1,1634.87561,753433.0,2.8,2.8,0.7090000000000001
72.6,141.0,1,7.38,11.85928108,,38,51.2,2,98.0,6.53,95.0,0.1,87.1365252,7516346.0,2.8,2.9,0.7020000000000001
73.2,168.0,0,,0.0,98.0,0,37.4,0,97.0,,97.0,0.1,1539.464,93419.0,5.7,6.0,0.7809999999999999
73.0,17.0,0,0.01,151.1045552,99.0,0,36.2,0,99.0,3.37,98.0,0.1,1557.77892,91359.0,5.7,6.0,0.7659999999999999
72.9,172.0,0,0.01,1077.712092,99.0,0,35.5,0,98.0,3.58,98.0,0.1,15687.34795,89949.0,5.7,6.1,0.762
72.7,174.0,0,0.01,177.2633961,99.0,0,34.8,0,98.0,4.8,98.0,0.1,12845.17363,8833.0,5.7,6.1,0.755
72.6,177.0,0,9.72,1077.712092,99.0,0,34.2,0,99.0,3.38,98.0,0.1,12189.9516,87441.0,5.7,6.1,0.7440000000000001
72.4,18.0,0,6.51,16.49232317,99.0,0,33.5,0,99.0,3.59,98.0,0.1,184.68447,8977.0,5.8,6.2,0.74
72.3,182.0,0,4.94,75.22565820000001,99.0,0,32.4,0,99.0,3.1,98.0,0.1,976.9566,87298.0,5.8,6.2,0.7390000000000001
72.2,184.0,0,6.33,701.8526364,99.0,0,31.8,0,99.0,3.1,98.0,0.1,11122.8627,86956.0,5.9,6.3,0.7390000000000001
72.2,185.0,0,8.12,916.4741775,99.0,1,31.2,0,99.0,3.3,98.0,0.1,12154.829940000001,8533.0,5.9,6.3,0.733
72.2,185.0,0,8.12,102.373909,99.0,10,3.7,0,99.0,3.73,98.0,0.1,1214.39987,846.0,5.9,6.3,0.728
72.2,185.0,0,7.82,21.465313199999997,99.0,0,3.1,0,99.0,3.91,98.0,0.1,1192.5174,82858.0,6.0,6.4,0.7120000000000001
72.1,186.0,0,7.91,12.94324581,99.0,0,29.2,0,99.0,4.17,98.0,0.1,1176.65871,82475.0,6.0,6.4,0.715
72.1,185.0,0,7.41,843.1186662,99.0,0,28.7,0,99.0,4.64,98.0,0.1,8524.961236,82781.0,6.1,6.5,0.713
72.1,186.0,0,11.15,562.3601848,99.0,0,28.1,0,99.0,4.21,98.0,0.1,8331.261997,83723.0,6.1,6.6,0.7120000000000001
72.0,187.0,0,6.72,643.7035752,96.0,0,27.6,0,96.0,4.45,96.0,0.1,7663.1378,8122.0,6.2,6.6,0.7140000000000001
71.8,188.0,0,8.24,601.7608115,98.0,0,27.1,0,98.0,4.62,98.0,0.1,7578.85153,81131.0,6.3,6.7,0.0
51.0,413.0,22,,0.0,86.0,607,24.4,30,86.0,,86.0,0.5,587.538233,723725.0,7.4,7.3,0.431
48.1,436.0,23,0.01,1.4432863530000002,83.0,831,23.8,32,83.0,11.9,83.0,0.6,78.4394757,779162.0,7.5,7.4,0.426
54.0,47.0,23,0.01,1.321464076,92.0,15,23.3,33,92.0,11.59,92.0,0.8,71.8186998,692279.0,7.7,7.6,0.413
49.7,411.0,25,0.01,54.56033696,91.0,678,22.7,35,91.0,11.24,91.0,0.9,561.8984239,676613.0,7.9,7.8,0.401
48.9,418.0,26,3.78,54.665917500000006,89.0,831,22.2,38,88.0,11.98,89.0,1.3,445.525,6611692.0,8.1,8.0,0.392
48.1,424.0,27,3.84,5.347717533,86.0,831,21.7,40,84.0,3.1,86.0,1.6,45.128417999999996,645872.0,8.3,8.2,0.384
47.1,433.0,28,3.97,49.837126700000006,84.0,31,21.2,42,81.0,13.13,84.0,1.7,394.5932439,63126.0,8.5,8.4,0.375
46.2,436.0,29,3.91,5.379606465,77.0,44,2.7,44,75.0,3.1,77.0,1.9,46.375917799999996,6165372.0,8.7,8.7,0.36700000000000005
45.6,45.0,29,3.86,45.57108889,63.0,0,2.2,45,63.0,3.1,64.0,2.2,358.8274716,615417.0,8.9,8.9,0.35700000000000004
45.6,436.0,30,3.8,38.00075788,,33,19.7,46,65.0,3.1,64.0,2.2,322.313468,5848692.0,9.1,9.1,0.348
45.6,48.0,30,3.83,42.08892911,,29,19.2,47,67.0,12.25,65.0,2.2,287.6891942,5658379.0,9.3,9.3,0.341
45.6,436.0,30,3.99,38.52454761,,7,18.8,47,69.0,11.66,65.0,2.1,263.14581699999997,5439695.0,9.5,9.5,0.332
45.6,57.0,30,4.07,38.61473209,,586,18.4,47,66.0,11.69,73.0,1.9,263.7618312,5199549.0,9.7,9.8,0.322
48.0,436.0,30,4.06,36.59114895,,568,17.9,48,54.0,11.96,53.0,1.7,249.939542,4957216.0,9.9,1.0,0.306
45.6,436.0,30,4.21,33.34691455,,649,17.5,48,38.0,11.83,38.0,1.5,227.779471,4739147.0,1.1,1.2,0.302
45.6,436.0,29,3.97,20.39568283,,831,17.2,48,46.0,13.63,44.0,1.2,139.3147734,4564297.0,1.3,1.4,0.292
83.1,55.0,0,1.79,0.0,96.0,0,33.2,0,96.0,,96.0,0.1,53629.737460000004,,2.2,2.2,0.924
82.9,56.0,0,1.83,1077.712092,96.0,0,32.9,0,96.0,4.92,96.0,0.1,56336.7234,,2.2,2.2,0.922
82.7,57.0,0,1.83,714.3441018999999,97.0,138,32.7,0,97.0,4.53,97.0,0.1,5629.1891399999995,,2.2,2.2,0.92
82.5,59.0,0,1.89,1077.712092,97.0,42,32.4,0,97.0,4.22,97.0,0.1,54431.16199,,2.2,2.1,0.917
82.2,6.0,0,1.8,638.0001097,96.0,148,32.1,0,96.0,3.93,96.0,0.1,53166.67581,,2.1,2.1,0.9109999999999999
82.0,61.0,0,1.84,1077.712092,96.0,50,31.8,0,96.0,3.96,96.0,0.1,46569.67951,,2.1,2.1,0.889
81.7,62.0,0,1.73,462.9306986,96.0,16,31.5,0,97.0,4.27,97.0,0.1,38577.55822,,2.1,2.1,0.887
81.4,64.0,0,1.7,1077.712092,97.0,18,31.2,0,97.0,3.91,97.0,0.1,39721.4818,,2.1,2.1,0.88
81.1,65.0,0,1.6,1077.712092,96.0,15,3.9,0,97.0,3.46,97.0,0.1,39223.58187,,2.1,2.0,0.873
87.0,66.0,0,1.55,1077.712092,95.0,23,3.5,0,95.0,3.66,95.0,0.1,33579.85948,,2.1,2.0,0.8390000000000001
82.0,69.0,0,1.49,1077.712092,96.0,33,3.2,0,96.0,3.74,96.0,0.1,29869.85398,,2.1,2.0,0.821
79.7,71.0,0,1.45,204.2481892,94.0,96,29.9,0,95.0,3.17,95.0,0.1,2745.27136,,2.1,2.0,0.82
79.3,73.0,0,1.43,1077.712092,95.0,33,29.6,0,96.0,3.63,96.0,0.1,23573.6284,,2.1,2.0,0.8190000000000001
79.0,74.0,0,2.16,142.09898180000002,95.0,211,29.2,0,94.0,3.1,94.0,0.1,2216.83279,,2.1,2.0,0.818
78.7,76.0,0,2.08,1003.3668769999999,95.0,408,28.9,0,95.0,3.1,96.0,0.1,21577.7823,,2.1,2.0,0.82
78.3,78.0,0,2.03,1077.712092,97.0,141,28.5,0,98.0,3.1,98.0,0.1,23792.677000000003,,2.1,2.0,0.81
76.7,19.0,0,,0.0,96.0,1,59.1,0,96.0,,96.0,0.1,,,1.2,1.2,0.8420000000000001
76.4,113.0,0,10.6,0.0,97.0,0,58.4,0,97.0,8.5,97.0,0.1,,,1.2,1.2,0.841
76.1,114.0,0,9.89,0.0,98.0,0,57.8,0,98.0,8.0,98.0,0.1,,,1.2,1.3,0.838
75.8,118.0,0,10.12,0.0,99.0,0,57.2,0,99.0,8.15,98.0,0.1,,,1.2,1.3,0.835
75.6,122.0,0,10.24,0.0,99.0,0,56.5,0,99.0,7.96,98.0,0.1,,,1.2,1.3,0.8290000000000001
75.1,124.0,0,10.13,0.0,99.0,0,55.9,0,99.0,8.51,98.0,0.1,,,1.3,1.3,0.8220000000000001
75.0,131.0,0,10.63,0.0,99.0,0,55.3,0,99.0,9.15,98.0,0.1,,,1.3,1.4,0.82
74.7,136.0,0,11.37,0.0,99.0,0,54.8,0,99.0,8.2,98.0,0.1,,,1.3,1.4,0.813
74.4,14.0,0,10.58,0.0,99.0,0,54.2,0,99.0,7.76,98.0,0.1,,,1.3,1.4,0.802
74.3,138.0,0,10.28,0.0,99.0,0,53.7,0,99.0,7.35,98.0,0.1,,,1.4,1.5,0.7929999999999999
74.0,141.0,0,10.81,0.0,99.0,0,53.1,0,99.0,7.4,98.0,0.1,,,1.4,1.5,0.784
74.1,138.0,0,10.03,0.0,99.0,2,52.6,0,99.0,7.21,98.0,0.1,,,1.4,1.5,0.7759999999999999
73.8,144.0,0,9.85,0.0,99.0,1,52.1,0,98.0,5.82,98.0,0.1,,,1.5,1.6,0.7709999999999999
73.7,145.0,0,10.78,0.0,99.0,0,51.6,0,98.0,5.63,98.0,0.1,,,1.5,1.6,0.763
73.3,145.0,0,10.73,0.0,99.0,0,51.1,1,99.0,5.5,98.0,0.1,,,1.5,1.6,0.763
73.0,147.0,0,11.06,0.0,98.0,0,5.7,1,98.0,5.5,98.0,0.1,,,1.6,1.7,0.7609999999999999
88.0,74.0,0,,0.0,,18,6.1,0,95.0,,95.0,0.1,2729.8638300000002,263531.0,1.4,1.3,0.888
87.0,76.0,0,10.46,31.13492794,,52,59.5,0,95.0,9.23,95.0,0.1,242.67286000000001,26198.0,1.4,1.4,0.888
85.0,78.0,0,9.53,259.7786785,,1,58.9,0,95.0,9.29,95.0,0.1,2315.31799,259953.0,1.4,1.4,0.878
82.0,81.0,0,10.95,1077.712092,,2,58.2,0,96.0,9.37,96.0,0.1,22486.47167,257159.0,1.5,1.5,0.877
79.8,84.0,0,10.61,1077.712092,,22,57.6,0,96.0,9.8,96.0,0.1,24985.24827,252843.0,1.6,1.6,0.8759999999999999
79.5,87.0,0,10.32,1077.712092,,2,57.0,0,96.0,9.7,96.0,0.1,23437.4722,248583.0,1.6,1.6,0.872
79.1,9.0,0,10.52,1077.712092,,0,56.4,0,96.0,9.38,96.0,0.1,24633.79785,239669.0,1.7,1.7,0.873
78.9,96.0,0,10.94,392.95885360000005,,0,55.8,0,97.0,8.47,97.0,0.1,2751.8127,221316.0,1.7,1.7,0.8690000000000001
78.3,12.0,0,11.02,1077.712092,,0,55.2,0,97.0,7.98,97.0,0.1,23841.317919999998,218122.0,1.8,1.8,0.865
78.1,17.0,0,12.26,1077.712092,,0,54.7,0,97.0,8.42,97.0,0.1,19726.1265,26868.0,1.8,1.9,0.858
77.5,14.0,0,11.14,1077.712092,,0,54.1,0,95.0,8.5,95.0,0.1,18169.1891,2474.0,1.9,2.0,0.853
77.2,113.0,0,10.0,235.37852809999998,,0,53.5,0,94.0,8.47,94.0,0.1,1726.9151,199712.0,2.0,2.0,0.85
76.5,119.0,0,11.58,203.3252124,,0,52.9,0,95.0,8.77,95.0,0.1,1488.47154,1995733.0,2.0,2.1,0.843
76.6,117.0,0,9.29,1077.712092,,0,52.3,0,93.0,8.62,93.0,0.1,11814.9994,199453.0,2.1,2.2,0.835
76.2,124.0,0,10.8,196.3026243,,0,51.8,0,93.0,8.57,92.0,0.1,1479.29634,19926.0,2.2,2.2,0.8240000000000001
76.0,122.0,0,11.9,161.4473853,,0,51.2,0,93.0,8.26,91.0,0.1,1227.73677,1988925.0,2.2,2.3,0.818
69.2,177.0,0,,0.0,98.0,0,5.5,0,99.0,,98.0,0.1,1922.41388,587482.0,1.1,1.2,0.514
68.8,183.0,0,0.01,3.718438799,88.0,0,49.7,0,94.0,5.5,88.0,0.1,29.652621999999997,57554.0,1.1,1.2,0.512
68.8,182.0,0,0.01,24.73328608,94.0,0,48.9,0,99.0,5.42,94.0,0.1,188.5159,563513.0,1.1,1.2,0.509
68.7,184.0,0,0.01,247.9492284,99.0,0,48.1,0,99.0,5.48,98.0,0.1,1858.689868,551531.0,1.2,1.2,0.505
68.5,186.0,0,0.99,229.6687488,99.0,0,47.2,0,99.0,5.8,98.0,0.1,1642.837974,539614.0,1.2,1.2,0.49700000000000005
68.3,188.0,0,1.1,29.5207994,55.0,0,46.4,0,94.0,7.47,9.0,0.1,1272.44825,52779.0,1.2,1.2,0.49200000000000005
68.1,192.0,0,1.21,244.3976438,92.0,0,45.5,0,98.0,7.92,92.0,0.1,1158.282672,51679.0,1.2,1.2,0.494
68.0,193.0,0,1.09,19.74929219,89.0,0,44.7,0,94.0,5.97,89.0,0.1,125.79167,54477.0,1.2,1.2,0.489
67.6,2.0,0,0.85,28.90135229,55.0,0,43.8,0,93.0,6.42,9.0,0.1,146.931125,49294.0,1.2,1.2,0.48200000000000004
67.6,2.0,0,0.99,240.4851202,99.0,0,43.0,0,99.0,6.66,98.0,0.1,948.6592511,481422.0,1.3,1.3,0.47
67.4,24.0,0,0.9,25.31155956,83.0,0,42.1,0,9.0,7.83,89.0,0.1,88.87485799999999,469885.0,1.3,1.3,0.465
67.1,29.0,0,1.18,195.52594169999998,81.0,0,41.3,0,89.0,5.64,9.0,0.1,818.442619,458324.0,1.3,1.3,0.45899999999999996
66.8,215.0,0,1.18,16.83170578,79.0,0,4.4,0,84.0,6.0,84.0,0.1,744.7657422999999,446769.0,1.3,1.3,0.45299999999999996
66.5,22.0,0,1.08,156.2847968,75.0,0,39.6,0,78.0,6.9,78.0,0.1,784.9562874,435262.0,1.4,1.4,0.446
66.2,227.0,0,0.7,325.1114746,83.0,0,38.7,0,88.0,6.44,84.0,0.1,944.8168400000001,423853.0,1.4,1.4,0.442
65.8,235.0,0,0.71,4.24926073,81.0,0,37.9,0,88.0,4.56,86.0,0.1,154.518572,41269.0,1.4,1.4,0.455
55.0,312.0,50,,0.0,55.0,831,24.3,80,47.0,,42.0,0.7,426.98537000000005,,6.6,6.4,
54.3,321.0,51,0.01,0.0,55.0,831,23.8,80,47.0,,42.0,0.8,417.89142999999996,,6.7,6.5,
54.2,318.0,51,0.01,0.0,55.0,831,23.3,81,47.0,,42.0,0.8,47.5432354,,6.8,6.6,
53.1,336.0,51,0.01,0.0,,831,22.9,82,47.0,,42.0,0.8,,,6.8,6.7,
53.1,329.0,51,0.01,0.0,,831,22.4,82,49.0,,41.0,0.8,,,6.9,6.7,
52.4,336.0,52,0.01,0.0,,115,22.0,83,49.0,,45.0,0.8,,,7.0,6.8,
52.2,335.0,52,0.01,0.0,,13,21.5,84,41.0,,42.0,0.8,,,7.1,6.9,
51.9,336.0,52,0.01,0.0,,831,21.1,84,4.0,,31.0,0.9,,,7.2,7.0,
51.5,34.0,52,0.01,0.0,,831,2.7,84,4.0,,4.0,0.9,,,7.3,7.1,
51.5,337.0,51,0.01,0.0,,7,2.2,83,26.0,,26.0,0.9,,,7.4,7.2,
51.6,334.0,50,0.01,0.0,,0,19.8,82,35.0,,35.0,0.9,,,7.5,7.3,
51.2,341.0,49,0.01,0.0,,831,19.4,80,3.0,,3.0,0.9,,,7.6,7.4,
51.1,344.0,48,0.01,0.0,,831,19.0,78,4.0,,4.0,0.9,,,7.7,7.5,
58.0,348.0,47,0.01,0.0,,831,18.6,77,4.0,,4.0,0.9,,,7.8,7.6,
57.0,352.0,46,0.01,0.0,,831,18.2,75,33.0,,33.0,0.8,,,7.9,7.7,
55.0,355.0,45,0.01,0.0,,831,17.8,74,37.0,,33.0,0.8,,,8.0,7.9,
62.9,328.0,42,,0.0,75.0,17,51.1,52,75.0,,75.0,3.6,5769.77258,5511976.68,4.4,5.3,0.665
62.0,347.0,42,7.38,922.0507312999999,55.0,66,5.3,52,77.0,8.8,77.0,3.7,6479.625659,54146734.74,4.9,5.9,0.66
69.0,371.0,43,7.34,978.5905287,55.0,25,49.5,54,73.0,8.78,73.0,4.2,6876.953820999999,53311955.61,5.4,6.5,0.652
59.2,48.0,43,7.38,1077.712092,68.0,32,48.7,56,65.0,8.79,65.0,4.2,7548.163698,5256515.8,6.0,7.3,0.644
58.9,413.0,43,7.38,123.753335,76.0,92,47.9,58,69.0,8.61,69.0,4.2,849.9542240000001,51729345.36,6.6,8.0,0.638
58.0,428.0,43,7.28,1038.885632,71.0,831,47.2,62,72.0,8.5,72.0,4.2,7362.761390000001,5979432.36,7.3,8.9,0.63
56.5,436.0,46,7.6,782.5987144,74.0,831,46.4,70,75.0,8.39,76.0,4.2,5888.6284,5255813.11,8.1,9.8,0.622
55.3,436.0,50,8.19,780.0336423,76.0,39,45.7,75,77.0,7.75,79.0,4.2,5786.59972,49557573.3,8.9,1.7,0.616
54.5,436.0,51,8.48,805.490079,83.0,31,45.0,79,79.0,7.53,82.0,4.2,6125.39984,48883844.99,9.7,11.7,0.612
54.0,436.0,54,8.5,732.1255305,83.0,81,44.3,82,79.0,7.57,82.0,4.2,5631.73485,4823384.48,1.6,12.8,0.609
53.8,436.0,55,8.69,709.3170967,79.0,615,43.6,84,75.0,7.77,79.0,4.2,5414.634325999999,476667.24,11.6,13.9,0.609
53.7,436.0,55,6.96,622.043809,76.0,830,42.9,83,73.0,7.93,74.0,4.2,4863.51688,4717.99,12.6,15.0,0.611
54.0,436.0,55,6.93,519.1563781000001,71.0,244,42.2,82,7.0,8.26,69.0,4.2,3775.68275,46418193.9,13.5,16.1,0.613
54.9,436.0,54,7.04,346.53160069999996,72.0,831,41.6,79,7.0,8.9,7.0,4.2,2518.398261,45855482.88,14.5,17.1,0.62
56.0,429.0,52,7.38,365.2585722,72.0,831,4.9,76,71.0,8.31,71.0,4.2,2681.781,45312937.0,15.4,18.1,0.629
57.3,397.0,51,7.3,45.96380839,73.0,831,4.1,73,71.0,8.7,73.0,4.2,337.2253,44896856.0,16.3,19.1,0.635
57.3,332.0,26,,0.0,55.0,831,65.6,39,41.0,,31.0,3.4,758.725782,11882136.0,17.1,,0.42100000000000004
56.6,343.0,26,,46.074468599999996,,441,65.6,39,44.0,3.1,39.0,3.5,1151.861715,1153971.0,17.1,,0.42100000000000004
56.4,345.0,26,,47.44453,,525,65.6,40,5.0,3.1,45.0,3.6,1186.11325,1117749.0,17.1,,0.41700000000000004
56.0,347.0,26,,38.338232399999995,,831,65.6,40,64.0,3.1,59.0,3.8,958.4558099999999,1818258.0,17.1,,0.419
55.4,355.0,27,,0.0,,831,65.6,41,66.0,,61.0,3.9,176.9713,1448857.0,17.1,,0.429
55.0,359.0,27,,0.0,,0,65.6,41,99.0,,98.0,4.0,1562.239346,167192.0,17.1,,0.0
54.3,369.0,27,,0.0,,0,65.6,42,99.0,,98.0,4.2,1264.78998,967667.0,17.1,,0.0
53.6,377.0,27,,0.0,,0,65.6,42,99.0,,98.0,4.2,1678.711862,9263136.0,17.1,,0.0
53.1,381.0,27,,0.0,,0,65.6,43,99.0,,98.0,4.2,,88568.0,17.1,,0.0
52.5,383.0,28,,0.0,,0,65.6,43,99.0,,98.0,4.1,,8468152.0,17.1,,0.0
51.9,383.0,28,,0.0,,0,65.6,44,99.0,,98.0,3.9,,818877.0,17.1,,0.0
51.4,383.0,29,,0.0,,0,65.6,45,99.0,,98.0,3.8,,7787655.0,17.1,,0.0
58.0,383.0,29,,0.0,,0,65.6,46,99.0,,98.0,3.5,,751642.0,17.1,,0.0
52.0,382.0,30,,0.0,,0,65.6,48,99.0,,98.0,3.3,,7237276.0,17.1,,0.0
49.6,381.0,30,,0.0,,0,65.6,49,99.0,,98.0,3.0,,6974442.0,17.1,,0.0
48.9,38.0,31,,0.0,,0,65.6,50,99.0,,98.0,2.7,,67656.0,17.1,,0.0
82.8,56.0,1,,0.0,97.0,115,65.6,1,97.0,,97.0,0.1,25683.84565,46447697.0,0.6,0.5,0.882
82.6,58.0,1,0.01,42.98847625,96.0,154,65.6,1,97.0,9.3,97.0,0.1,296.47225,4648882.0,0.6,0.5,0.877
82.4,6.0,1,9.25,423.680459,95.0,131,65.4,2,96.0,9.1,96.0,0.1,2921.9342,466245.0,0.6,0.5,0.8740000000000001
82.0,61.0,1,9.35,1077.712092,96.0,831,64.8,2,97.0,9.39,97.0,0.1,28562.29324,4677355.0,0.6,0.5,0.871
82.1,63.0,1,9.62,1077.712092,97.0,831,64.1,2,97.0,9.48,97.0,0.1,31834.218160000004,46742697.0,0.6,0.5,0.867
81.9,64.0,1,9.78,578.7417172,97.0,302,63.5,2,97.0,9.56,97.0,0.1,3736.228,46576897.0,0.6,0.5,0.86
81.6,66.0,2,9.99,1077.712092,96.0,41,62.9,2,96.0,9.52,96.0,0.1,32333.4661,46362946.0,0.6,0.5,0.858
81.3,7.0,2,10.24,1077.712092,97.0,297,62.3,2,97.0,8.8,97.0,0.1,35578.736189999996,4595416.0,0.6,0.5,0.8540000000000001
89.0,72.0,2,11.05,510.9327012,96.0,267,61.7,2,96.0,8.36,96.0,0.1,3279.414,4522683.0,0.6,0.5,0.8490000000000001
